_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,key,plot_id,arm,target_level,n_words,neural,symbolic
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN032|L1|a1|en|local:google/gemma-3-12b-it,BN032,en,1,22,0.03643152872381525,0.1162004673546157
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN037|L0|a1|en|local:google/gemma-3-12b-it,BN037,en,0,11,0.999992214016245,0.9056775355648851
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN037|L1|a1|en|local:google/gemma-3-12b-it,BN037,en,1,15,0.6553215933579178,0.13896107750287284
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN041|L0|a1|en|local:google/gemma-3-12b-it,BN041,en,0,9,0.9999997698022782,0.7823579958696242
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN041|L1|a1|en|local:google/gemma-3-12b-it,BN041,en,1,20,0.6206491237867507,0.06319931719114148
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN043|L0|a1|en|local:google/gemma-3-12b-it,BN043,en,0,13,0.9999999515622578,0.7798353318824179
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN043|L1|a1|en|local:google/gemma-3-12b-it,BN043,en,1,19,0.9532203859695612,0.05114394375936297
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN045|L0|a1|en|local:google/gemma-3-12b-it,BN045,en,0,10,5.668271280490078e-05,0.8833804891100148
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN045|L1|a1|en|local:google/gemma-3-12b-it,BN045,en,1,15,0.9903987924720957,0.0785982448120581
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN046|L0|a1|en|local:google/gemma-3-12b-it,BN046,en,0,10,0.9999999999999865,0.9040980149446948
